"dtx","c_ads","nome","n_prg_str","n_prg_ram","n_prg_km","c_str","c_ram","c_ver_per","c_dir","t_des_str","t_des_ram","dir","cap","aspi","c_reg","c_soc","daDes","daDtx","daType","aaDes","aaDtx","c_unv_pnt_pri","c_unv_pnt_sec","aaType","carbCbrd","carbDesbrd","benPrice","benUpd","bdisPrice","bdisUpd","bgplPrice","bgplUpd","bhvoPrice","bgnsPrice","bmetPrice","bmetUpd","lon","lat","c_tip_dev","radius","prevs","nexts","srvsn","srvsb","events","indPmrs","position","bhvoUpd","bgnsUpd"
"3537","A10","S.ZENONE EST","1","1","15.1","A01","A1","S","S","A1 MILANO-NAPOLI","A1 Milano-Napoli","MILANO","MILANO","S","3","6","Lodi","24837","SC","Allacciamento A1/A58","25879","2494","70121","NC","a1C7T0000007cphUAA","Q8","1.944","1755086825000.0","1.699","1755086772000.0","0.829","1755086851000.0","0.0","0.0","1.799","1755086876000.0","9.37615","45.3217","ADS","22","[{'km': 43.5, 'c_ads': 'A15', 'auto': 'A1', 'desc_auto': 'A1 Milano-Napoli', 'cap_trat': 'MILANO', 'nome': 'SOMAGLIA EST', 'verso': 'MI ', 'dopo_km': 28.5}]","[]","[{'c_srv': 'XWW', 'c_aia': 'a36Tk00000019zgIAA', 'c_type': 'X7192', 't_des_srv_it': 'WC - Donne', 't_des_srv_en': 'WC - Women', 'n_qty': 14.0, 'n_available': 14.0, 'n_unavaiable': 0.0, 'n_ord': 0}, {'c_srv': 'XWM', 'c_aia': 'a36Tk00000019rcIAA', 'c_type': 'X7193', 't_des_srv_it': 'WC - Uomo', 't_des_srv_en': 'WC - Man', 'n_qty': 9.0, 'n_available': 9.0, 'n_unavaiable': 0.0, 'n_ord': 1}, {'c_srv': 'DIS', 'c_aia': 'a36Tk0000001A4UIAU', 'c_type': 'X7191', 't_des_srv_it': 'WC - PMR', 't_des_srv_en': 'WC - PMR', 'n_qty': 2.0, 'n_available': 2.0, 'n_unavaiable': 0.0, 'n_ord': 2}, {'c_srv': 'BAB', 'c_aia': 'a36Tk0000001A7tIAE', 'c_type': 'X7189', 't_des_srv_it': 'Baby Corner', 't_des_srv_en': 'Baby Corner', 'n_qty': 3.0, 'n_available': 3.0, 'n_unavaiable': 0.0, 'n_ord': 3}, {'c_srv': 'XSH', 'c_aia': 'a36Tk00000019jfIAA', 'c_type': 'X7057', 't_des_srv_it': 'Doccia', 't_des_srv_en': 'Shower', 'n_qty': 4.0, 'n_available': 4.0, 'n_unavaiable': 0.0, 'n_ord': 4}, {'c_srv': 'XSA', 'c_aia': 'a36Tk0000003XmVIAU', 'c_type': 'PARKSTA', 't_des_srv_it': 'Stallo auto', 't_des_srv_en': 'Car Stall', 'n_qty': 89.0, 'n_available': 89.0, 'n_unavaiable': 0.0, 'n_ord': 5}, {'c_srv': 'XSP', 'c_aia': 'a36Tk0000003XvwIAE', 'c_type': 'PARKDISNONCOP', 't_des_srv_it': 'Stallo auto PMR', 't_des_srv_en': 'Parking reserved for PMR', 'n_qty': 4.0, 'n_available': 4.0, 'n_unavaiable': 0.0, 'n_ord': 6}, {'c_srv': 'XSE', 'c_aia': 'a36Tk0000003XrpIAE', 'c_type': 'PARKELE', 't_des_srv_it': 'Stallo auto con ricarica elettrica', 't_des_srv_en': 'Car stall with electric charging', 'n_qty': 10.0, 'n_available': 10.0, 'n_unavaiable': 0.0, 'n_ord': 7}, {'c_srv': 'XST', 'c_aia': 'a36Tk0000003YH7IAM', 'c_type': 'PARKTIR', 't_des_srv_it': 'Stallo TIR', 't_des_srv_en': 'Truck stall', 'n_qty': 46.0, 'n_available': 46.0, 'n_unavaiable': 0.0, 'n_ord': 8}, {'c_srv': 'XSB', 'c_aia': 'a36Tk0000003Y0uIAE', 'c_type': 'PARKBUSD', 't_des_srv_it': 'Stallo BUS PMR', 't_des_srv_en': 'PMR BUS stall', 'n_qty': 1.0, 'n_available': 1.0, 'n_unavaiable': 0.0, 'n_ord': 9}, {'c_srv': 'XWF', 'c_aia': 'a36Tk000000130RIAQ', 'c_type': 'WFI', 't_des_srv_it': 'Servizio Wi-Fi', 't_des_srv_en': 'Wi-Fi Services', 'n_qty': 1.0, 'n_available': 1.0, 'n_unavaiable': 0.0, 'n_ord': 10}, {'c_srv': 'CMP', 'c_aia': 'a36Tk000000130OIAQ', 'c_type': 'CMP', 't_des_srv_it': 'Camper service', 't_des_srv_en': 'Camper service', 'n_qty': 1.0, 'n_available': 1.0, 'n_unavaiable': 0.0, 'n_ord': 11}, {'c_srv': 'PCN', 'c_aia': 'a36Tk000000130PIAQ', 'c_type': 'PCN', 't_des_srv_it': 'Area picnic', 't_des_srv_en': 'Picnic area', 'n_qty': 1.0, 'n_available': 1.0, 'n_unavaiable': 0.0, 'n_ord': 14}]","[{'t_src': 'AIA', 't_type': 'OIL', 'c_id': 'a1C7T0000007cphUAA', 't_name': 'Q8', 't_open_hour': {'allClosed': False, 'singleOpening': True, 'monohour': True, 'days': [{'day': 0, 'dayName': 'Lunedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 1, 'dayName': 'Martedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 2, 'dayName': 'Mercoledì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 3, 'dayName': 'Giovedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 4, 'dayName': 'Venerdì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 5, 'dayName': 'Sabato', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 6, 'dayName': 'Domenica', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}]}, 'srvs': [{'c_srv': 'XOL', 'c_aia': 'a36Tk00000016y1IAA', 'c_type': 'a36Tk00000016jyIAA', 't_des_srv_it': 'Mezzi leggeri', 't_des_srv_en': 'Light vehicles', 'n_qty': 8.0, 'n_available': 8.0, 'n_unavaiable': 0.0, 'n_ord': 1}, {'c_srv': 'XOP', 'c_aia': 'a36Tk00000016y2IAA', 'c_type': 'a36Tk00000016jzIAA', 't_des_srv_it': 'Mezzi pesanti', 't_des_srv_en': 'Heavy vehicles', 'n_qty': 4.0, 'n_available': 4.0, 'n_unavaiable': 0.0, 'n_ord': 2}, {'c_srv': 'GPL', 'c_aia': 'a36Tk00000016y4IAA', 'c_type': 'a36Tk00000016k1IAA', 't_des_srv_it': 'Gpl', 't_des_srv_en': 'LPG', 'n_qty': 4.0, 'n_available': 4.0, 'n_unavaiable': 0.0, 'n_ord': 3}, {'c_srv': 'MET', 'c_aia': 'a36Tk00000016y3IAA', 'c_type': 'a36Tk00000016k0IAA', 't_des_srv_it': 'Metano', 't_des_srv_en': 'Methane', 'n_qty': 2.0, 'n_available': 2.0, 'n_unavaiable': 0.0, 'n_ord': 4}, {'c_srv': 'ADB', 'c_aia': 'a36Tk000000130QIAQ', 'c_type': 'ADB', 't_des_srv_it': 'Serbatoio AD Blue', 't_des_srv_en': 'AD Blue tank', 'n_qty': 1.0, 'n_available': 1.0, 'n_unavaiable': 0.0, 'n_ord': 5}, {'c_srv': 'XWW', 'c_aia': 'a36Tk0000001AEQIA2', 'c_type': 'X7192', 't_des_srv_it': 'WC - Donne', 't_des_srv_en': 'WC - Women', 'n_qty': 7.0, 'n_available': 7.0, 'n_unavaiable': 0.0, 'n_ord': 6}, {'c_srv': 'XWM', 'c_aia': 'a36Tk0000001AG2IAM', 'c_type': 'X7193', 't_des_srv_it': 'WC - Uomo', 't_des_srv_en': 'WC - Man', 'n_qty': 4.0, 'n_available': 4.0, 'n_unavaiable': 0.0, 'n_ord': 7}, {'c_srv': 'DIS', 'c_aia': 'a36Tk0000001AKrIAM', 'c_type': 'X7191', 't_des_srv_it': 'WC - PMR', 't_des_srv_en': 'WC - PMR', 'n_qty': 1.0, 'n_available': 1.0, 'n_unavaiable': 0.0, 'n_ord': 8}, {'c_srv': 'BAB', 'c_aia': 'a36Tk0000001ACOIA2', 'c_type': 'X7189', 't_des_srv_it': 'Baby Corner', 't_des_srv_en': 'Baby Corner', 'n_qty': 2.0, 'n_available': 2.0, 'n_unavaiable': 0.0, 'n_ord': 9}, {'c_srv': 'XSH', 'c_aia': 'a36Tk00000019jfIAA', 'c_type': 'X7057', 't_des_srv_it': 'Doccia', 't_des_srv_en': 'Shower', 'n_qty': 2.0, 'n_available': 2.0, 'n_unavaiable': 0.0, 'n_ord': 10}, {'c_srv': 'MKT', 'c_aia': 'a36Tk00000016k2IAA', 'c_type': 'OILMKT', 'n_ord': 0, 't_open_hour': {'allClosed': False, 'singleOpening': True, 'monohour': True, 'days': [{'day': 0, 'dayName': 'Lunedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 1, 'dayName': 'Martedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 2, 'dayName': 'Mercoledì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 3, 'dayName': 'Giovedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 4, 'dayName': 'Venerdì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 5, 'dayName': 'Sabato', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 6, 'dayName': 'Domenica', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}]}}], 'n_ord': 0}, {'t_src': 'AIA', 't_type': 'FOOD', 'c_id': 'a1C7T0000007cpIUAQ', 't_name': 'MY CHEF', 'srvs': [{'c_srv': 'XWW', 'c_aia': 'a36Tk00000019zgIAA', 'c_type': 'X7192', 't_des_srv_it': 'WC - Donne', 't_des_srv_en': 'WC - Women', 'n_qty': 7.0, 'n_available': 7.0, 'n_unavaiable': 0.0, 'n_ord': 1}, {'c_srv': 'XWM', 'c_aia': 'a36Tk00000019rcIAA', 'c_type': 'X7193', 't_des_srv_it': 'WC - Uomo', 't_des_srv_en': 'WC - Man', 'n_qty': 5.0, 'n_available': 5.0, 'n_unavaiable': 0.0, 'n_ord': 2}, {'c_srv': 'DIS', 'c_aia': 'a36Tk0000001A4UIAU', 'c_type': 'X7191', 't_des_srv_it': 'WC - PMR', 't_des_srv_en': 'WC - PMR', 'n_qty': 1.0, 'n_available': 1.0, 'n_unavaiable': 0.0, 'n_ord': 3}, {'c_srv': 'BAB', 'c_aia': 'a36Tk0000001A7tIAE', 'c_type': 'X7189', 't_des_srv_it': 'Baby Corner', 't_des_srv_en': 'Baby Corner', 'n_qty': 1.0, 'n_available': 1.0, 'n_unavaiable': 0.0, 'n_ord': 4}, {'c_srv': 'XSH', 'c_aia': 'a36Tk00000019o7IAA', 'c_type': 'X7057', 't_des_srv_it': 'Doccia', 't_des_srv_en': 'Shower', 'n_qty': 2.0, 'n_available': 2.0, 'n_unavaiable': 0.0, 'n_ord': 5}, {'c_srv': 'BAR', 'c_aia': 'a36Tk00000016k3IAA', 'c_type': 'BAR', 'n_ord': 0, 't_name': 'MY CHEF', 'c_id': 'a1CTk000000JGPFMA4', 't_open_hour': {'allClosed': False, 'singleOpening': True, 'monohour': True, 'days': [{'day': 0, 'dayName': 'Lunedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 1, 'dayName': 'Martedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 2, 'dayName': 'Mercoledì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 3, 'dayName': 'Giovedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 4, 'dayName': 'Venerdì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 5, 'dayName': 'Sabato', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 6, 'dayName': 'Domenica', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}]}}, {'c_srv': 'RIS', 'c_aia': 'a36Tk00000016k4IAA', 'c_type': 'FOOD', 'n_ord': 0, 't_name': 'mu burger', 'c_id': 'a1CTk000000FLuwMAG', 't_open_hour': {'allClosed': False, 'singleOpening': True, 'monohour': True, 'days': [{'day': 0, 'dayName': 'Lunedì', 'startHour1': '10:00', 'endHour1': '22:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 1, 'dayName': 'Martedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 2, 'dayName': 'Mercoledì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 3, 'dayName': 'Giovedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 4, 'dayName': 'Venerdì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 5, 'dayName': 'Sabato', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 6, 'dayName': 'Domenica', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}]}}, {'c_srv': 'RIS', 'c_aia': 'a36Tk0000002oITIAY', 'c_type': 'FOOD', 'n_ord': 0, 't_name': 'Stortellini', 'c_id': 'a1CTk000000HA6DMAW', 't_open_hour': {'allClosed': False, 'singleOpening': True, 'monohour': True, 'days': [{'day': 0, 'dayName': 'Lunedì', 'startHour1': '11:00', 'endHour1': '22:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 1, 'dayName': 'Martedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 2, 'dayName': 'Mercoledì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 3, 'dayName': 'Giovedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 4, 'dayName': 'Venerdì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 5, 'dayName': 'Sabato', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 6, 'dayName': 'Domenica', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}]}}, {'c_srv': 'MKT', 'c_aia': 'a36Tk00000016k5IAA', 'c_type': 'FOODMKT', 'n_ord': 0, 't_name': 'MY MARKET', 'c_id': 'a1CTk000000FLtpMAG', 't_open_hour': {'allClosed': False, 'singleOpening': True, 'monohour': True, 'days': [{'day': 0, 'dayName': 'Lunedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 1, 'dayName': 'Martedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 2, 'dayName': 'Mercoledì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 3, 'dayName': 'Giovedì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 4, 'dayName': 'Venerdì', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 5, 'dayName': 'Sabato', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}, {'day': 6, 'dayName': 'Domenica', 'startHour1': '00:00', 'endHour1': '00:00', 'startHour2': '00:00', 'endHour2': '00:00', 'closed': False}]}}], 'n_ord': 0}]","[]","[{'pmrUnavailabilityAdjustedEnd': '', 'aia_service__c': 'ASPI'}, {'pmrUnavailabilityAdjustedEnd': '', 'aia_service__c': 'ASPI'}, {'pmrUnavailabilityAdjustedEnd': '', 'aia_service__c': 'ASPI'}]","{'lat': 45.3217, 'lon': 9.37615, 'type': 'ADS', 'radius': 22}","",""
